,insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
22714,2019-04-21 16:24:41,MADRID,VALENCIA,2019-04-25 14:10:00,2019-04-25 16:03:00,AVE,45.3,Turista,Promo
22715,2019-04-21 08:28:27,VALENCIA,MADRID,2019-05-19 18:35:00,2019-05-19 20:21:00,AVE,57.75,Turista,Promo
22716,2019-04-18 06:15:36,VALENCIA,MADRID,2019-04-23 14:10:00,2019-04-23 15:48:00,AVE,46.8,Preferente,Promo
22717,2019-05-06 03:29:59,MADRID,VALENCIA,2019-05-29 16:05:00,2019-05-29 22:47:00,REGIONAL,28.35,Turista,Adulto ida
22718,2019-04-14 18:06:05,SEVILLA,MADRID,2019-05-01 09:50:00,2019-05-01 12:36:00,ALVIA,,Turista,Promo
22719,2019-04-18 19:28:38,MADRID,VALENCIA,2019-05-02 16:45:00,2019-05-02 18:50:00,ALVIA,35.5,Turista,Promo
22720,2019-04-24 02:29:59,VALENCIA,MADRID,2019-06-02 18:10:00,2019-06-02 19:57:00,AVE,57.75,Turista,Promo
22721,2019-04-18 21:20:45,BARCELONA,MADRID,2019-04-30 06:40:00,2019-04-30 09:25:00,AVE,75.4,Turista,Promo
22722,2019-04-20 09:33:42,VALENCIA,MADRID,2019-04-22 06:30:00,2019-04-22 08:22:00,AVE,123.2,Preferente,Flexible
22723,2019-05-07 05:17:29,VALENCIA,MADRID,2019-06-14 14:50:00,2019-06-14 22:04:00,REGIONAL,28.35,Turista,Adulto ida
22724,2019-04-19 19:14:29,MADRID,VALENCIA,2019-05-30 19:40:00,2019-05-30 21:29:00,AVE,51.15,Turista,Promo
22725,2019-04-12 09:05:52,MADRID,VALENCIA,2019-05-06 11:10:00,2019-05-06 13:25:00,INTERCITY,29.9,Turista,Promo
22726,2019-04-20 11:44:55,MADRID,VALENCIA,2019-06-06 16:05:00,2019-06-06 22:47:00,REGIONAL,28.35,Turista,Adulto ida
22727,2019-04-18 18:30:45,MADRID,SEVILLA,2019-04-23 20:35:00,2019-04-23 23:15:00,AVE,53.4,Turista,Promo
22728,2019-04-23 00:43:57,MADRID,BARCELONA,2019-05-22 20:00:00,2019-05-22 22:30:00,AVE,78.8,Turista,Promo
22729,2019-05-02 23:13:17,BARCELONA,MADRID,2019-05-15 20:00:00,2019-05-15 23:10:00,AVE,75.4,Turista,Promo
22730,2019-05-04 17:32:43,VALENCIA,MADRID,2019-05-19 12:40:00,2019-05-19 14:20:00,AVE,51.15,Turista,Promo
22731,2019-04-29 15:42:59,MADRID,BARCELONA,2019-05-03 07:00:00,2019-05-03 14:25:00,LD-AVE,,Turista,Promo
22732,2019-05-06 17:07:45,VALENCIA,MADRID,2019-06-16 14:50:00,2019-06-16 22:17:00,REGIONAL,28.35,Turista,Adulto ida
22733,2019-04-23 16:42:17,MADRID,BARCELONA,2019-06-02 15:30:00,2019-06-02 18:40:00,AVE,90.5,Turista Plus,Promo
22734,2019-04-15 10:26:14,SEVILLA,MADRID,2019-05-06 09:50:00,2019-05-06 12:36:00,ALVIA,,Turista,Flexible
22735,2019-05-08 15:00:51,MADRID,SEVILLA,2019-05-15 10:00:00,2019-05-15 12:32:00,AVE,76.3,Turista,Flexible
22736,2019-05-03 05:04:46,MADRID,BARCELONA,2019-05-30 17:00:00,2019-05-30 19:30:00,AVE,100.4,Turista,Promo
22737,2019-04-24 15:03:29,BARCELONA,MADRID,2019-05-17 15:00:00,2019-05-17 17:45:00,AVE,107.7,Turista,Flexible
22738,2019-04-16 02:08:50,VALENCIA,MADRID,2019-04-17 06:20:00,2019-04-17 10:36:00,INTERCITY,,Turista,Promo
22739,2019-04-15 14:34:24,VALENCIA,MADRID,2019-05-14 09:40:00,2019-05-14 11:20:00,AVE,21.95,Turista,Promo
22740,2019-04-19 05:02:34,MADRID,SEVILLA,2019-05-22 07:30:00,2019-05-22 09:51:00,AVE,47.3,Turista,Promo
22741,2019-04-27 01:29:19,PONFERRADA,MADRID,2019-05-29 17:55:00,2019-05-29 22:55:00,MD-LD,21.65,Turista con enlace,Promo
22742,2019-04-22 18:06:37,BARCELONA,MADRID,2019-05-23 17:00:00,2019-05-23 19:45:00,AVE,90.5,Turista Plus,Promo
22743,2019-05-06 05:41:33,BARCELONA,MADRID,2019-05-12 19:00:00,2019-05-12 22:00:00,AVE,98.0,Preferente,Promo
22744,2019-04-19 02:03:06,BARCELONA,MADRID,2019-05-19 11:00:00,2019-05-19 13:45:00,AVE,66.75,Turista,Promo
22745,2019-05-01 13:26:37,SEVILLA,MADRID,2019-05-29 09:50:00,2019-05-29 12:36:00,ALVIA,,Turista,Promo
22746,2019-04-18 23:12:50,MADRID,VALENCIA,2019-05-30 10:40:00,2019-05-30 12:20:00,AVE,21.95,Turista,Promo
22747,2019-04-15 23:03:53,MADRID,SEVILLA,2019-05-09 07:30:00,2019-05-09 09:51:00,AVE,60.3,Turista,Promo
22748,2019-04-17 18:44:02,SEVILLA,MADRID,2019-05-16 20:36:00,2019-05-16 23:14:00,ALVIA,67.2,Turista,Flexible
22749,2019-04-16 16:25:12,VALENCIA,MADRID,2019-05-05 18:35:00,2019-05-05 20:21:00,AVE,73.1,Turista,Flexible
22750,2019-04-23 05:19:43,BARCELONA,MADRID,2019-05-07 11:00:00,2019-05-07 13:45:00,AVE,58.15,Turista,Promo
22751,2019-04-24 19:49:43,BARCELONA,MADRID,2019-05-03 16:00:00,2019-05-03 19:10:00,AVE,107.7,Turista,Flexible
22752,2019-04-16 06:18:43,VALENCIA,MADRID,2019-05-14 16:15:00,2019-05-14 17:55:00,AVE,33.65,Turista,Promo
22753,2019-04-20 18:33:56,MADRID,VALENCIA,2019-05-06 15:40:00,2019-05-06 17:22:00,AVE,33.65,Turista,Promo
22754,2019-04-30 07:41:41,MADRID,VALENCIA,2019-06-18 16:05:00,2019-06-18 22:47:00,REGIONAL,28.35,Turista,Adulto ida
22755,2019-04-21 23:32:53,MADRID,VALENCIA,2019-04-28 18:40:00,2019-04-28 20:20:00,AVE,66.55,Preferente,Promo
22756,2019-04-25 21:27:48,MADRID,VALENCIA,2019-06-07 16:30:00,2019-06-07 22:47:00,REGIONAL,28.35,Turista,Adulto ida
22757,2019-04-26 21:28:01,VALENCIA,MADRID,2019-05-01 07:40:00,2019-05-01 09:20:00,AVE,27.8,Turista,Promo
22758,2019-04-24 05:11:45,VALENCIA,MADRID,2019-04-29 14:50:00,2019-04-29 22:30:00,REGIONAL,28.35,Turista,Adulto ida
22759,2019-04-22 23:18:08,BARCELONA,MADRID,2019-05-16 09:00:00,2019-05-16 11:45:00,AVE,85.1,Turista,Promo
22760,2019-04-17 05:36:48,MADRID,VALENCIA,2019-05-15 17:40:00,2019-05-15 19:20:00,AVE,21.95,Turista,Promo
22761,2019-04-11 23:04:42,MADRID,BARCELONA,2019-04-19 10:30:00,2019-04-19 13:15:00,AVE,,Preferente,Promo
22762,2019-05-03 19:46:42,BARCELONA,MADRID,2019-05-12 14:00:00,2019-05-12 17:10:00,AVE,107.7,Turista,Flexible
22763,2019-04-30 11:46:10,MADRID,BARCELONA,2019-05-01 10:30:00,2019-05-01 13:15:00,AVE,107.7,Turista,Flexible
22764,2019-04-15 01:16:55,MADRID,BARCELONA,2019-04-25 14:30:00,2019-04-25 17:21:00,AVE,107.7,Turista,Flexible
22765,2019-04-30 07:04:42,MADRID,BARCELONA,2019-05-27 10:30:00,2019-05-27 13:15:00,AVE,75.4,Turista,Promo
22766,2019-05-03 23:18:32,VALENCIA,MADRID,2019-06-23 06:38:00,2019-06-23 13:37:00,REGIONAL,28.35,Turista,Adulto ida
22767,2019-04-16 21:04:01,BARCELONA,MADRID,2019-05-13 16:25:00,2019-05-13 18:55:00,AVE,88.95,Turista,Promo
22768,2019-04-20 16:12:17,BARCELONA,MADRID,2019-05-28 06:25:00,2019-05-28 08:55:00,AVE,68.65,Turista,Promo
22769,2019-04-13 04:22:17,SEVILLA,MADRID,2019-05-14 06:45:00,2019-05-14 09:15:00,AVE,,Turista,Promo
22770,2019-05-03 11:23:42,VALENCIA,MADRID,2019-05-09 06:30:00,2019-05-09 08:22:00,AVE,57.75,Turista,Promo
22771,2019-04-12 21:11:27,MADRID,VALENCIA,2019-05-07 10:40:00,2019-05-07 12:20:00,AVE,,Turista,Promo
22772,2019-04-15 10:55:34,MADRID,VALENCIA,2019-05-09 15:40:00,2019-05-09 17:22:00,AVE,57.75,Turista,Promo
22773,2019-04-12 07:17:22,MADRID,SEVILLA,2019-05-22 12:00:00,2019-05-22 14:32:00,AVE,47.3,Turista,Promo
22774,2019-04-13 12:12:17,MADRID,SEVILLA,2019-04-24 20:35:00,2019-04-24 23:15:00,AVE,53.4,Turista,Promo
22775,2019-04-21 03:57:29,MADRID,VALENCIA,2019-04-21 11:55:00,2019-04-21 13:35:00,AVE,51.15,Turista,Promo
22776,2019-04-16 03:33:17,MADRID,SEVILLA,2019-05-11 12:00:00,2019-05-11 14:32:00,AVE,60.3,Turista,Promo
22777,2019-04-12 07:19:18,MADRID,SEVILLA,2019-05-30 06:20:00,2019-05-30 09:16:00,AV City,49.15,Turista,Promo
22778,2019-04-17 04:43:54,MADRID,BARCELONA,2019-05-11 06:20:00,2019-05-11 09:29:00,AVE,75.6,Preferente,Promo
22779,2019-04-14 07:29:19,MADRID,BARCELONA,2019-04-23 12:30:00,2019-04-23 15:30:00,AVE,107.7,Turista,Flexible
22780,2019-04-14 14:02:11,MADRID,BARCELONA,2019-04-26 15:30:00,2019-04-26 18:40:00,AVE,127.05,Preferente,Promo
22781,2019-04-18 19:34:29,MADRID,SEVILLA,2019-05-02 14:00:00,2019-05-02 16:32:00,AVE,60.3,Turista,Promo
22782,2019-05-09 21:02:40,MADRID,SEVILLA,2019-06-24 13:30:00,2019-06-24 16:05:00,ALVIA,52.45,Preferente,Promo
22783,2019-04-22 22:46:12,MADRID,SEVILLA,2019-04-30 08:00:00,2019-04-30 10:32:00,AVE,76.3,Turista,Flexible
22784,2019-04-14 22:30:22,BARCELONA,MADRID,2019-05-10 19:25:00,2019-05-10 21:55:00,AVE,100.4,Turista,Promo
22785,2019-04-19 19:17:27,MADRID,VALENCIA,2019-05-06 09:10:00,2019-05-06 10:58:00,AVE,45.3,Turista,Promo
22786,2019-04-12 14:29:07,MADRID,SEVILLA,2019-04-26 18:00:00,2019-04-26 20:32:00,AVE,,Turista,Flexible
22787,2019-04-16 08:35:33,VALENCIA,MADRID,2019-04-23 07:40:00,2019-04-23 09:20:00,AVE,66.55,Preferente,Promo
22788,2019-04-23 16:21:15,SEVILLA,MADRID,2019-04-27 08:45:00,2019-04-27 11:15:00,AVE,76.3,Turista,Flexible
22789,2019-04-26 17:12:45,SEVILLA,MADRID,2019-05-05 15:45:00,2019-05-05 18:15:00,AVE,76.3,Turista,Flexible
22790,2019-04-28 09:25:20,MADRID,VALENCIA,2019-05-17 16:45:00,2019-05-17 18:50:00,ALVIA,71.0,Turista,Flexible
22791,2019-04-26 07:31:49,MADRID,SEVILLA,2019-05-29 14:00:00,2019-05-29 16:32:00,AVE,60.3,Turista,Promo
22792,2019-04-15 17:34:27,VALENCIA,MADRID,2019-05-16 06:30:00,2019-05-16 08:22:00,AVE,27.8,Turista,Promo
22793,2019-05-09 19:32:29,MADRID,VALENCIA,2019-05-11 19:40:00,2019-05-11 21:29:00,AVE,73.1,Turista,Flexible
22794,2019-05-02 03:38:07,VALENCIA,MADRID,2019-05-14 06:20:00,2019-05-14 10:36:00,INTERCITY,21.45,Turista,Promo
22795,2019-04-26 05:14:44,SEVILLA,MADRID,2019-04-29 12:18:00,2019-04-29 14:56:00,ALVIA,,Turista,Promo
22796,2019-04-22 02:28:38,MADRID,SEVILLA,2019-05-26 21:25:00,2019-05-27 00:10:00,AV City,43.55,Turista,Promo
22797,2019-05-04 09:05:10,BARCELONA,MADRID,2019-05-14 06:25:00,2019-05-14 08:55:00,AVE,68.65,Turista,Promo
22798,2019-04-16 23:29:37,MADRID,SEVILLA,2019-05-20 13:00:00,2019-05-20 15:40:00,AVE,47.3,Turista,Promo
22799,2019-04-17 17:03:58,MADRID,SEVILLA,2019-05-05 13:30:00,2019-05-05 16:05:00,ALVIA,,Turista,Promo
22800,2019-05-03 13:28:26,MADRID,VALENCIA,2019-05-07 15:40:00,2019-05-07 17:22:00,AVE,51.15,Turista,Promo
22801,2019-04-18 11:06:21,MADRID,SEVILLA,2019-05-02 11:00:00,2019-05-02 13:32:00,AVE,76.3,Turista,Flexible
22802,2019-04-24 07:32:50,BARCELONA,MADRID,2019-05-18 12:00:00,2019-05-18 15:10:00,AVE,85.1,Turista,Promo
22803,2019-05-07 17:06:42,MADRID,VALENCIA,2019-06-02 09:40:00,2019-06-02 11:24:00,AVE,39.45,Turista,Promo
22804,2019-04-20 02:24:04,MADRID,VALENCIA,2019-05-10 14:10:00,2019-05-10 16:03:00,AVE,51.15,Turista,Promo
22805,2019-04-27 19:04:10,MADRID,SEVILLA,2019-05-23 08:30:00,2019-05-23 11:14:00,ALVIA,,Turista,Promo
22806,2019-05-01 01:31:33,MADRID,BARCELONA,2019-05-30 21:25:00,2019-05-30 23:55:00,AVE,66.75,Turista,Promo
22807,2019-04-16 09:34:22,MADRID,BARCELONA,2019-05-10 19:30:00,2019-05-10 22:40:00,AVE,75.4,Turista,Promo
22808,2019-04-13 23:13:05,SEVILLA,MADRID,2019-05-13 12:40:00,2019-05-13 15:23:00,AVE,60.3,Turista,Promo
22809,2019-04-13 01:24:10,SEVILLA,MADRID,2019-04-30 09:40:00,2019-04-30 12:23:00,AVE,,Turista,Promo
22810,2019-04-19 20:04:35,BARCELONA,MADRID,2019-05-18 20:00:00,2019-05-18 23:10:00,AVE,66.75,Turista,Promo
22811,2019-04-23 21:14:08,SEVILLA,MADRID,2019-05-27 12:18:00,2019-05-27 14:56:00,ALVIA,,Turista,Promo
22812,2019-05-09 09:03:46,MADRID,SEVILLA,2019-06-14 14:00:00,2019-06-14 16:32:00,AVE,76.3,Turista,Flexible
22813,2019-04-16 10:07:00,BARCELONA,MADRID,2019-05-31 06:25:00,2019-05-31 08:55:00,AVE,81.4,Preferente,Promo
22814,2019-04-25 03:05:27,BARCELONA,MADRID,2019-04-25 06:40:00,2019-04-25 09:25:00,AVE,181.5,Preferente,Flexible
22815,2019-04-13 18:14:27,MADRID,VALENCIA,2019-05-13 17:48:00,2019-05-13 21:58:00,INTERCITY,17.15,Turista,Promo
22816,2019-04-29 21:08:10,MADRID,PONFERRADA,2019-05-20 14:40:00,2019-05-20 18:52:00,AVE-LD,37.45,Turista con enlace,Promo
22817,2019-04-12 06:00:11,MADRID,SEVILLA,2019-05-31 14:00:00,2019-05-31 16:32:00,AVE,53.4,Turista,Promo
22818,2019-04-13 06:15:13,MADRID,SEVILLA,2019-05-21 13:30:00,2019-05-21 16:05:00,ALVIA,,Preferente,Promo
22819,2019-04-18 02:05:10,MADRID,BARCELONA,2019-05-09 19:00:00,2019-05-09 21:30:00,AVE,70.15,Turista Plus,Promo
22820,2019-04-18 01:26:43,SEVILLA,MADRID,2019-04-29 17:45:00,2019-04-29 20:17:00,AVE,60.3,Turista,Promo
22821,2019-05-05 03:01:43,SEVILLA,MADRID,2019-05-12 11:45:00,2019-05-12 14:17:00,AVE,,Preferente,Promo
22822,2019-04-16 11:15:38,VALENCIA,MADRID,2019-04-20 21:05:00,2019-04-20 23:32:00,INTERCITY,55.4,Turista,Flexible
22823,2019-04-15 14:07:49,VALENCIA,MADRID,2019-05-04 21:05:00,2019-05-04 23:32:00,INTERCITY,29.9,Turista,Promo
22824,2019-04-16 22:26:58,VALENCIA,MADRID,2019-05-01 15:10:00,2019-05-01 17:03:00,AVE,45.3,Turista,Promo
22825,2019-04-24 00:03:28,MADRID,VALENCIA,2019-05-07 15:40:00,2019-05-07 17:22:00,AVE,33.65,Turista,Promo
22826,2019-04-18 14:41:35,MADRID,BARCELONA,2019-05-09 19:00:00,2019-05-09 21:30:00,AVE,70.15,Turista Plus,Promo
22827,2019-04-26 23:04:28,VALENCIA,MADRID,2019-05-25 20:15:00,2019-05-25 21:55:00,AVE,27.8,Turista,Promo
22828,2019-04-24 10:04:47,MADRID,SEVILLA,2019-05-15 11:05:00,2019-05-15 13:41:00,ALVIA,,Turista,Promo
22829,2019-04-13 01:04:55,MADRID,BARCELONA,2019-04-22 20:30:00,2019-04-22 23:40:00,AVE,,Preferente,Flexible
22830,2019-05-01 11:18:59,BARCELONA,MADRID,2019-06-02 18:25:00,2019-06-02 20:55:00,AVE,100.4,Turista,Promo
22831,2019-04-28 01:26:06,VALENCIA,MADRID,2019-05-07 07:10:00,2019-05-07 08:51:00,AVE,73.1,Turista,Flexible
22832,2019-04-21 21:25:37,BARCELONA,MADRID,2019-05-25 12:00:00,2019-05-25 15:10:00,AVE,75.4,Turista,Promo
22833,2019-04-23 10:03:32,BARCELONA,MADRID,2019-05-19 12:00:00,2019-05-19 15:10:00,AVE,107.7,Turista,Flexible
22834,2019-04-23 23:42:33,MADRID,SEVILLA,2019-04-27 10:00:00,2019-04-27 12:32:00,AVE,69.35,Preferente,Promo
22835,2019-05-02 19:05:15,MADRID,BARCELONA,2019-05-21 19:00:00,2019-05-21 21:30:00,AVE,57.95,Turista Plus,Promo
22836,2019-04-26 07:34:30,MADRID,SEVILLA,2019-04-26 11:00:00,2019-04-26 13:32:00,AVE,101.5,Preferente,Promo
22837,2019-04-20 02:28:40,PONFERRADA,MADRID,2019-05-18 11:44:00,2019-05-18 16:00:00,MD-LD,40.6,Turista con enlace,Promo +
22838,2019-04-18 07:14:45,MADRID,VALENCIA,2019-05-20 18:40:00,2019-05-20 20:20:00,AVE,27.8,Turista,Promo
22839,2019-04-17 21:44:12,MADRID,BARCELONA,2019-05-20 18:30:00,2019-05-20 21:20:00,AVE,69.8,Turista Plus,Promo
22840,2019-04-17 22:32:19,BARCELONA,MADRID,2019-05-05 19:25:00,2019-05-05 21:55:00,AVE,106.75,Turista Plus,Promo
22841,2019-04-19 18:29:28,PONFERRADA,MADRID,2019-04-20 11:28:00,2019-04-20 16:00:00,LD,,,
22842,2019-05-07 09:38:00,SEVILLA,MADRID,2019-05-25 08:45:00,2019-05-25 21:10:00,MD,52.5,Turista con enlace,Flexible
22843,2019-05-06 03:31:12,MADRID,VALENCIA,2019-05-19 17:10:00,2019-05-19 18:54:00,AVE,73.1,Turista,Flexible
22844,2019-04-15 18:24:11,MADRID,VALENCIA,2019-04-27 17:40:00,2019-04-27 19:20:00,AVE,58.95,Preferente,Promo
22845,2019-04-13 12:20:31,SEVILLA,MADRID,2019-04-15 07:40:00,2019-04-15 10:05:00,AVE,76.3,Turista,Flexible
22846,2019-05-07 05:11:36,MADRID,VALENCIA,2019-06-13 06:08:00,2019-06-13 12:55:00,REGIONAL,28.35,Turista,Adulto ida
22847,2019-04-22 18:17:55,VALENCIA,MADRID,2019-05-28 07:10:00,2019-05-28 08:51:00,AVE,57.75,Turista,Promo
22848,2019-05-08 23:35:23,MADRID,PONFERRADA,2019-05-21 12:20:00,2019-05-21 18:52:00,LD-MD,34.35,Turista con enlace,Promo +
22849,2019-04-18 07:00:58,BARCELONA,MADRID,2019-04-22 07:05:00,2019-04-22 09:50:00,AVE,127.05,Preferente,Promo
22850,2019-04-30 13:03:56,BARCELONA,MADRID,2019-05-22 15:00:00,2019-05-22 17:45:00,AVE,107.7,Turista,Flexible
22851,2019-04-21 06:07:51,SEVILLA,MADRID,2019-05-16 18:45:00,2019-05-16 21:17:00,AVE,60.3,Turista,Promo
22852,2019-04-21 04:07:16,PONFERRADA,MADRID,2019-05-17 11:28:00,2019-05-17 16:00:00,LD,57.0,Turista con enlace,Flexible
22853,2019-04-22 16:08:34,BARCELONA,MADRID,2019-05-25 18:00:00,2019-05-25 21:10:00,AVE,58.15,Turista,Promo
22854,2019-04-15 07:22:29,BARCELONA,MADRID,2019-04-20 19:00:00,2019-04-20 22:00:00,AVE,90.5,Turista Plus,Promo
22855,2019-05-07 09:33:16,SEVILLA,MADRID,2019-05-15 13:40:00,2019-05-15 16:10:00,AVE,47.3,Turista,Promo
22856,2019-04-21 12:43:17,SEVILLA,MADRID,2019-04-24 15:45:00,2019-04-24 18:15:00,AVE,,Preferente,Promo
22857,2019-04-23 08:00:48,MADRID,SEVILLA,2019-05-01 13:30:00,2019-05-01 16:05:00,ALVIA,,Turista,Flexible
22858,2019-05-08 23:14:23,VALENCIA,MADRID,2019-05-09 20:15:00,2019-05-09 21:55:00,AVE,57.75,Turista,Promo
22859,2019-04-26 01:32:03,MADRID,SEVILLA,2019-05-29 15:00:00,2019-05-29 17:21:00,AVE,60.3,Turista,Promo
22860,2019-05-06 21:07:39,BARCELONA,MADRID,2019-06-27 15:00:00,2019-06-27 17:45:00,AVE,69.8,Turista Plus,Promo
22861,2019-05-07 21:33:42,VALENCIA,MADRID,2019-05-29 08:40:00,2019-05-29 10:20:00,AVE,33.65,Turista,Promo
22862,2019-05-02 23:04:13,MADRID,SEVILLA,2019-05-27 13:10:00,2019-05-27 20:51:00,MD-LD,34.35,Turista con enlace,Promo +
22863,2019-04-14 03:47:59,SEVILLA,MADRID,2019-04-23 15:45:00,2019-04-23 18:15:00,AVE,69.4,Preferente,Promo
22864,2019-04-22 00:44:49,MADRID,PONFERRADA,2019-04-23 17:30:00,2019-04-23 21:33:00,ALVIA,,,
22865,2019-04-27 17:05:00,BARCELONA,MADRID,2019-05-10 12:00:00,2019-05-10 15:10:00,AVE,75.4,Turista,Promo
22866,2019-05-09 19:26:32,PONFERRADA,MADRID,2019-05-30 06:11:00,2019-05-30 11:57:00,LD,,Turista,Promo
22867,2019-04-16 22:10:21,MADRID,VALENCIA,2019-04-18 11:55:00,2019-04-18 13:35:00,AVE,73.1,Turista,Flexible
22868,2019-04-20 16:07:34,MADRID,BARCELONA,2019-05-24 18:00:00,2019-05-24 20:30:00,AVE,106.75,Turista Plus,Promo
22869,2019-04-14 14:28:31,MADRID,BARCELONA,2019-05-08 14:30:00,2019-05-08 17:21:00,AVE,75.4,Turista,Promo
22870,2019-04-20 16:13:20,BARCELONA,MADRID,2019-05-19 08:00:00,2019-05-19 11:10:00,AVE,66.75,Turista,Promo
22871,2019-04-28 13:11:36,MADRID,BARCELONA,2019-05-12 17:00:00,2019-05-12 19:30:00,AVE,127.1,Turista,Flexible
22872,2019-05-08 13:33:51,SEVILLA,MADRID,2019-05-22 11:45:00,2019-05-22 14:17:00,AVE,47.3,Turista,Promo
22873,2019-04-14 13:27:15,MADRID,SEVILLA,2019-04-21 12:00:00,2019-04-21 14:32:00,AVE,76.3,Turista,Flexible
22874,2019-04-12 17:13:53,MADRID,VALENCIA,2019-05-09 07:40:00,2019-05-09 09:20:00,AVE,,Turista,Promo
22875,2019-04-16 09:14:22,MADRID,VALENCIA,2019-04-19 21:10:00,2019-04-19 23:03:00,AVE,45.3,Turista,Promo
22876,2019-05-02 07:30:51,VALENCIA,MADRID,2019-05-03 17:30:00,2019-05-03 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
22877,2019-04-16 01:21:05,BARCELONA,MADRID,2019-05-11 11:00:00,2019-05-11 13:45:00,AVE,66.75,Turista,Promo
22878,2019-04-30 13:04:54,BARCELONA,MADRID,2019-05-14 07:40:00,2019-05-14 10:10:00,AVE,100.4,Turista,Promo
22879,2019-04-12 15:03:57,MADRID,BARCELONA,2019-05-02 05:50:00,2019-05-02 08:55:00,AVE,,Turista,Promo
22880,2019-05-09 13:24:40,SEVILLA,MADRID,2019-05-23 20:15:00,2019-05-23 22:36:00,AVE,47.3,Turista,Promo
22881,2019-04-21 19:29:56,MADRID,BARCELONA,2019-05-20 13:25:00,2019-05-20 16:24:00,AVE-TGV,75.4,Turista,Promo
22882,2019-05-04 01:20:05,SEVILLA,MADRID,2019-05-13 09:50:00,2019-05-13 12:36:00,ALVIA,,Turista,Flexible
22883,2019-04-23 06:00:48,MADRID,SEVILLA,2019-05-24 13:00:00,2019-05-24 15:40:00,AVE,60.3,Turista,Promo
22884,2019-04-24 03:45:29,BARCELONA,MADRID,2019-05-23 08:25:00,2019-05-23 10:55:00,AVE,100.4,Turista,Promo
22885,2019-04-16 10:34:21,PONFERRADA,MADRID,2019-04-16 17:55:00,2019-04-16 22:55:00,MD-LD,54.1,Turista con enlace,Flexible
22886,2019-05-09 03:00:52,MADRID,VALENCIA,2019-05-15 06:08:00,2019-05-15 12:55:00,REGIONAL,28.35,Turista,Adulto ida
22887,2019-04-29 23:38:57,MADRID,VALENCIA,2019-06-02 16:30:00,2019-06-02 22:47:00,REGIONAL,28.35,Turista,Adulto ida
22888,2019-05-07 01:13:05,MADRID,BARCELONA,2019-05-10 20:00:00,2019-05-10 22:30:00,AVE,68.65,Turista,Promo
22889,2019-04-14 13:12:22,MADRID,SEVILLA,2019-05-24 09:45:00,2019-05-24 12:27:00,INTERCITY,,Turista,Flexible
22890,2019-04-12 06:06:21,MADRID,SEVILLA,2019-05-05 16:30:00,2019-05-05 18:51:00,AVE,47.3,Turista,Promo
22891,2019-04-30 21:11:06,BARCELONA,MADRID,2019-05-18 10:00:00,2019-05-18 13:10:00,AVE,85.1,Turista,Promo
22892,2019-04-15 11:05:06,SEVILLA,MADRID,2019-05-19 20:36:00,2019-05-19 23:14:00,ALVIA,,Turista,Flexible
22893,2019-04-15 07:25:11,MADRID,BARCELONA,2019-05-07 09:00:00,2019-05-07 11:45:00,AVE,85.1,Turista,Promo
22894,2019-04-14 11:24:44,MADRID,SEVILLA,2019-05-29 08:00:00,2019-05-29 10:32:00,AVE,69.4,Preferente,Promo
22895,2019-05-07 03:43:17,MADRID,BARCELONA,2019-06-22 19:30:00,2019-06-22 22:40:00,AVE,58.15,Turista,Promo
22896,2019-05-03 07:35:07,MADRID,VALENCIA,2019-06-17 06:08:00,2019-06-17 12:55:00,REGIONAL,28.35,Turista,Adulto ida
22897,2019-04-29 07:12:17,BARCELONA,MADRID,2019-05-27 16:25:00,2019-05-27 18:55:00,AVE,88.95,Turista,Promo
22898,2019-04-15 04:12:25,SEVILLA,MADRID,2019-04-27 09:40:00,2019-04-27 12:23:00,AVE,76.3,Turista,Flexible
22899,2019-04-22 20:45:22,MADRID,BARCELONA,2019-05-07 13:25:00,2019-05-07 16:24:00,AVE-TGV,75.4,Turista,Promo
22900,2019-04-21 15:09:54,SEVILLA,MADRID,2019-05-25 13:40:00,2019-05-25 16:10:00,AVE,60.3,Turista,Promo
22901,2019-04-20 06:24:41,VALENCIA,MADRID,2019-05-21 07:40:00,2019-05-21 09:20:00,AVE,57.75,Turista,Promo
22902,2019-04-16 09:32:28,SEVILLA,MADRID,2019-05-26 14:58:00,2019-05-26 17:50:00,ALVIA,,Preferente,Flexible
22903,2019-04-17 13:13:23,MADRID,BARCELONA,2019-05-10 15:00:00,2019-05-10 17:30:00,AVE,120.5,Turista Plus,Promo
22904,2019-04-23 15:03:14,BARCELONA,MADRID,2019-05-23 08:25:00,2019-05-23 10:55:00,AVE,100.4,Turista,Promo
22905,2019-05-09 13:05:19,MADRID,SEVILLA,2019-05-30 20:35:00,2019-05-30 23:15:00,AVE,76.3,Turista,Flexible
22906,2019-04-28 13:09:19,MADRID,BARCELONA,2019-05-31 21:25:00,2019-05-31 23:55:00,AVE,75.4,Turista,Promo
22907,2019-04-16 11:02:55,BARCELONA,MADRID,2019-05-19 14:00:00,2019-05-19 17:10:00,AVE,66.75,Turista,Promo
22908,2019-04-16 23:32:43,MADRID,BARCELONA,2019-04-22 07:00:00,2019-04-22 09:30:00,AVE,115.65,Preferente,Promo
22909,2019-04-17 02:17:55,MADRID,SEVILLA,2019-04-24 08:00:00,2019-04-24 10:32:00,AVE,60.3,Turista,Promo
